frequency_start[GHz],frequency_end[GHz],r_step210_LFA_start,r_step210_LFA_end,r_step216_LFA_start,r_step216_LFA_end,r_step222_LFA_start,r_step222_LFA_end,r_step228_LFA_start,r_step228_LFA_end,r_step235_LFA_start,r_step235_LFA_end,r_step241_LFA_start,r_step241_LFA_end,r_step248_LFA_start,r_step248_LFA_end,r_step256_LFA_start,r_step256_LFA_end,r_step263_LFA_start,r_step263_LFA_end,r_step270_LFA_start,r_step270_LFA_end,r_step278_LFA_start,r_step278_LFA_end,r_step286_LFA_start,r_step286_LFA_end,r_step294_LFA_start,r_step294_LFA_end,r_step303_LFA_start,r_step303_LFA_end,r_step312_LFA_start,r_step312_LFA_end,r_step210_HFA_start,r_step210_HFA_end,r_step216_HFA_start,r_step216_HFA_end,r_step222_HFA_start,r_step222_HFA_end,r_step228_HFA_start,r_step228_HFA_end,r_step235_HFA_start,r_step235_HFA_end,r_step241_HFA_start,r_step241_HFA_end,r_step248_HFA_start,r_step248_HFA_end,r_step256_HFA_start,r_step256_HFA_end,r_step263_HFA_start,r_step263_HFA_end,r_step270_HFA_start,r_step270_HFA_end,r_step278_HFA_start,r_step278_HFA_end,r_step286_HFA_start,r_step286_HFA_end,r_step294_HFA_start,r_step294_HFA_end,r_step303_HFA_start,r_step303_HFA_end,r_step312_HFA_start,r_step312_HFA_end
322.3194139869621,325.54260812683174,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0047857562345973,0.0057197827413499,0.0,0.002182860030424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0107429011688287,0.0111623704038775,0.0094658923292577,0.0099482318830957,0.0077996944992189,0.0083900985181331,0.0056869604166299,0.0064877598725854
325.54260812683174,328.79803420810003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0057197827413499,0.0065163581760104,0.002182860030424,0.003833778032718,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0111623704038775,0.013,0.0099482318830957,0.0104051880259241,0.0083900985181331,0.0089380016946788,0.0064877598725854,0.0071955091156929
328.79803420810003,332.08601455018106,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0065163581760104,0.0072211326850685,0.003833778032718,0.0049562991169455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0104051880259241,0.0108399838324639,0.0089380016946788,0.0094508130351396,0.0071955091156929,0.0078354805824057
332.08601455018106,335.40687469568286,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0072211326850685,0.0078588601039823,0.0049562991169455,0.0058622763603264,0.0,0.0026867741861264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0108399838324639,0.013,0.0094508130351396,0.0099339821448642,0.0078354805824057,0.0084231531965069
335.40687469568286,338.7609434426397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0078588601039823,0.0084447597110265,0.0058622763603264,0.0066409539749006,0.0026867741861264,0.0041395000142235,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0099339821448642,0.0103916575918784,0.0084231531965069,0.008968828327589
338.7609434426397,342.1485528770661,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0084447597110265,0.0089889865558456,0.0066409539749006,0.0073330160560318,0.0041395000142235,0.0051948341058308,0.0,0.0006605097779273,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0103916575918784,0.0108270853371789,0.008968828327589,0.0094797753497437
342.1485528770661,345.5700384058368,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0089889865558456,0.00949872042231,0.0073330160560318,0.0079611001737551,0.0051948341058308,0.0060639544999416,0.0006605097779273,0.0032245814907267,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0108270853371789,0.013,0.0094797753497437,0.0099613531741677
345.5700384058368,349.0257387898952,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00949872042231,0.0099792618782027,0.0079611001737551,0.0085393508164829,0.0060639544999416,0.0068184642728305,0.0032245814907267,0.0045048345548803,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0099613531741677,0.0104176485478353
349.0257387898952,352.51599617779414,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0099792618782027,0.0104346578190884,0.0085393508164829,0.0090773114122422,0.0068184642728305,0.0074930835421633,0.0045048345548803,0.0054884755622352,0.0,0.0002135259662019,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0104176485478353,0.010851863639443
352.51599617779414,356.0411561395721,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0104346578190884,0.0108680821370171,0.0090773114122422,0.0095817845812213,0.0074930835421633,0.0081077956092225,0.0054884755622352,0.0063156694421238,0.0002135259662019,0.0031638319424061,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.010851863639443,0.013
356.0411561395721,359.6015677009678,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0108680821370171,0.013,0.0095817845812213,0.0100578239348975,0.0081077956092225,0.0086753598997161,0.0063156694421238,0.0070417860239128,0.0031638319424061,0.0044618401347447,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
359.6015677009678,363.1975833779775,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0100578239348975,0.0105093069605774,0.0086753598997161,0.0092045167825073,0.0070417860239128,0.0076955078405755,0.0044618401347447,0.0054534771380739,0.0,0.0021679224422239,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
363.1975833779775,366.82955921175727,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0105093069605774,0.0109392869278702,0.0092045167825073,0.0097015668160039,0.0076955078405755,0.0082939869750858,0.0054534771380739,0.0062854820718057,0.0021679224422239,0.0038253489517687,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
366.82955921175727,370.4978548038749,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0109392869278702,0.013,0.0097015668160039,0.0101712313943624,0.0082939869750858,0.0088484550067994,0.0062854820718057,0.0070149055463508,0.0038253489517687,0.004949825310296,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
370.4978548038749,374.2028333519136,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0101712313943624,0.0106171581982137,0.0088484550067994,0.0093667453421661,0.0070149055463508,0.007671083686838,0.004949825310296,0.0058568405411719,0.0,0.0024332174413953,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
374.2028333519136,377.9448616854328,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0106171581982137,0.0110422357556302,0.0093667453421661,0.0098545815055368,0.007671083686838,0.008271482820817,0.0058568405411719,0.0066361880845088,0.0024332174413953,0.0039806860559177,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
377.9448616854328,381.7243103022871,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0110422357556302,0.013,0.0098545815055368,0.0103162978564947,0.008271482820817,0.0088275068800755,0.0066361880845088,0.0073287291482491,0.0039806860559177,0.0050700372215355,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
381.7243103022871,385.54155340531,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0103162978564947,0.0107552714408729,0.0088275068800755,0.0093470927609099,0.0073287291482491,0.0079571781766205,0.0050700372215355,0.0059581087999053,0.0,0.0020050207020181,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
385.54155340531,389.3969689393631,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0107552714408729,0.0111741950562018,0.0093470927609099,0.0098360303951432,0.0079571781766205,0.0085357191426109,0.0059581087999053,0.0067251376801324,0.0020050207020181,0.003736043423616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
389.3969689393631,393.2909386287568,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0111741950562018,0.013,0.0098360303951432,0.0102986989798393,0.0085357191426109,0.0090739181168301,0.0067251376801324,0.0074088321191022,0.003736043423616,0.0048815964551367,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
393.2909386287568,397.2238480150443,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0102986989798393,0.0107385070799221,0.0090739181168301,0.0095785917607657,0.0074088321191022,0.0080305216340203,0.0048815964551367,0.0057996779082621,0.0,0.0026263501006174,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
397.2238480150443,401.1960864951948,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0107385070799221,0.0111581703873186,0.0095785917607657,0.0100548029191559,0.0080305216340203,0.0086036735237882,0.0057996779082621,0.0065861313534365,0.0026263501006174,0.0041007985879661,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
401.1960864951948,405.20804736014674,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0111581703873186,0.013,0.0100548029191559,0.0105064354346013,0.0086036735237882,0.0091374407487834,0.0065861313534365,0.0072837379016739,0.0041007985879661,0.0051642531782604,0.0,0.0007182754352366,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
405.20804736014674,409.2601278337482,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0105064354346013,0.0109365471142121,0.0091374407487834,0.0096383828129366,0.0072837379016739,0.0079160385385458,0.0051642531782604,0.0060379521288502,0.0007182754352366,0.0032368263579741,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
409.2601278337482,413.3527291120857,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0109365471142121,0.013,0.0096383828129366,0.0101113929647899,0.0079160385385458,0.0084976396311224,0.0060379521288502,0.0067955044258022,0.0032368263579741,0.00451354940209,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
413.3527291120857,417.48625640320654,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0101113929647899,0.0105602380422489,0.0084976396311224,0.0090383486361069,0.0067955044258022,0.0074723370731441,0.00451354940209,0.0054955831999842,0.0,0.0010818924584197,nan,nan,nan,nan,nan,nan,nan,nan
417.48625640320654,421.6611189672386,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0105602380422489,0.0108206155228181,0.0090383486361069,0.0093477910788191,0.0074723370731441,0.0078505123428338,0.0054955831999842,0.0060083113736063,0.0010818924584197,0.002680557863787,nan,nan,nan,nan,nan,nan,nan,nan
